DMS_id,uniprot_id,pfam_id,start,end,mutation_start,mutation_end
CBL_HUMAN_Beltran_2025_PF00627_854,P22681,PF00627,858.0,892.0,854,899
CBL_HUMAN_Beltran_2025_PF00627_854,P22681,PF02262,51.0,175.0,854,899
CBL_HUMAN_Beltran_2025_PF00627_854,P22681,PF02761,179.0,262.0,854,899
CBL_HUMAN_Beltran_2025_PF00627_854,P22681,PF02762,264.0,349.0,854,899
CRYGS_HUMAN_Beltran_2025_PF00030_96,P22914,PF00030,7.0,86.0,96,176
CRYGS_HUMAN_Beltran_2025_PF00030_96,P22914,PF00030,95.0,176.0,96,176
PAX7_HUMAN_Beltran_2025_PF00046_219,P23759,PF00046,218.0,274.0,219,274
PAX7_HUMAN_Beltran_2025_PF00046_219,P23759,PF00292,34.0,161.0,219,274
PAX7_HUMAN_Beltran_2025_PF00046_219,P23759,PF12360,346.0,385.0,219,274
TYY1_HUMAN_Beltran_2025_PF00096_384,P25490,PF00096,298.0,320.0,384,407
TYY1_HUMAN_Beltran_2025_PF00096_384,P25490,PF00096,325.0,347.0,384,407
TYY1_HUMAN_Beltran_2025_PF00096_384,P25490,PF00096,353.0,377.0,384,407
TYY1_HUMAN_Beltran_2025_PF00096_384,P25490,PF00096,383.0,407.0,384,407
DNJB1_HUMAN_Beltran_2025_PF00226_4,P25685,PF00226,4.0,65.0,4,65
DNJB1_HUMAN_Beltran_2025_PF00226_4,P25685,PF01556,165.0,323.0,4,65
PAX6_HUMAN_Beltran_2025_PF00046_213,P26367,PF00046,212.0,267.0,213,267
PAX6_HUMAN_Beltran_2025_PF00046_213,P26367,PF00292,4.0,128.0,213,267
TTP_HUMAN_Beltran_2025_PF00642_105,P26651,PF00642,104.0,129.0,105,129
TTP_HUMAN_Beltran_2025_PF00642_105,P26651,PF00642,142.0,168.0,105,129
PIT1_HUMAN_Beltran_2025_PF00157_130,P28069,PF00046,215.0,271.0,130,198
PIT1_HUMAN_Beltran_2025_PF00157_130,P28069,PF00157,129.0,198.0,130,198
MSX1_HUMAN_Beltran_2025_PF00046_174,P28360,PF00046,173.0,229.0,174,229
CSPB_BACSU_Beltran_2025_PF00313_1,P32081,PF00313,3.0,65.0,1,67
OTX2_HUMAN_Beltran_2025_PF00046_40,P32243,PF00046,39.0,95.0,40,95
OTX2_HUMAN_Beltran_2025_PF00046_40,P32243,PF03529,153.0,234.0,40,95
RFC1_HUMAN_Beltran_2025_PF00533_405,P35251,PF00004,648.0,773.0,405,479
RFC1_HUMAN_Beltran_2025_PF00533_405,P35251,PF00533,404.0,479.0,405,479
RFC1_HUMAN_Beltran_2025_PF00533_405,P35251,PF08519,915.0,1068.0,405,479
RFC1_HUMAN_Beltran_2025_PF00533_405,P35251,PF25361,777.0,835.0,405,479
MSX2_HUMAN_Beltran_2025_PF00046_144,P35548,PF00046,143.0,199.0,144,199
SOX5_HUMAN_Beltran_2025_PF00505_557,P35711,PF00505,556.0,624.0,557,624
SOX6_HUMAN_Beltran_2025_PF00505_622,P35712,PF00505,621.0,689.0,622,689
SOX18_HUMAN_Beltran_2025_PF00505_87,P35713,PF00505,86.0,153.0,87,153
SOX18_HUMAN_Beltran_2025_PF00505_87,P35713,PF12067,197.0,246.0,87,153
SOX11_HUMAN_Beltran_2025_PF00505_50,P35716,PF00505,49.0,117.0,50,117
CUE2_YEAST_Beltran_2025_PF02845_9,P36075,PF02845,9.0,47.0,9,47
CUE2_YEAST_Beltran_2025_PF02845_9,P36075,PF02845,57.0,95.0,9,47
ZEB1_HUMAN_Beltran_2025_PF00096_933,P37275,PF00096,240.0,262.0,933,954
ZEB1_HUMAN_Beltran_2025_PF00096_933,P37275,PF00096,268.0,288.0,933,954
ZEB1_HUMAN_Beltran_2025_PF00096_933,P37275,PF00096,932.0,954.0,933,954
ZEB1_HUMAN_Beltran_2025_PF00096_933,P37275,PF00096,960.0,980.0,933,954
ZEB1_HUMAN_Beltran_2025_PF00096_933,P37275,PF05605,170.0,222.0,933,954
CUX1_HUMAN_Beltran_2025_PF00046_1246,P39880,PF00046,1245.0,1301.0,1246,1301
CUX1_HUMAN_Beltran_2025_PF00046_1246,P39880,PF02376,548.0,620.0,1246,1301
CUX1_HUMAN_Beltran_2025_PF00046_1246,P39880,PF02376,940.0,1009.0,1246,1301
CUX1_HUMAN_Beltran_2025_PF00046_1246,P39880,PF02376,1123.0,1198.0,1246,1301
CUX1_HUMAN_Beltran_2025_PF00046_1246,P39880,PF25398,8.0,99.0,1246,1301
CUX1_HUMAN_Beltran_2025_PF02376_548,P39880,PF00046,1245.0,1301.0,548,629
CUX1_HUMAN_Beltran_2025_PF02376_548,P39880,PF02376,548.0,620.0,548,629
CUX1_HUMAN_Beltran_2025_PF02376_548,P39880,PF02376,940.0,1009.0,548,629
CUX1_HUMAN_Beltran_2025_PF02376_548,P39880,PF02376,1123.0,1198.0,548,629
CUX1_HUMAN_Beltran_2025_PF02376_548,P39880,PF25398,8.0,99.0,548,629
CUX1_HUMAN_Beltran_2025_PF02376_941,P39880,PF00046,1245.0,1301.0,941,1008
CUX1_HUMAN_Beltran_2025_PF02376_941,P39880,PF02376,548.0,620.0,941,1008
CUX1_HUMAN_Beltran_2025_PF02376_941,P39880,PF02376,940.0,1009.0,941,1008
CUX1_HUMAN_Beltran_2025_PF02376_941,P39880,PF02376,1123.0,1198.0,941,1008
CUX1_HUMAN_Beltran_2025_PF02376_941,P39880,PF25398,8.0,99.0,941,1008
RSP5_YEAST_Beltran_2025_PF00397_324,P39940,PF00168,5.0,94.0,324,366
RSP5_YEAST_Beltran_2025_PF00397_324,P39940,PF00397,231.0,260.0,324,366
RSP5_YEAST_Beltran_2025_PF00397_324,P39940,PF00397,333.0,362.0,324,366
RSP5_YEAST_Beltran_2025_PF00397_324,P39940,PF00397,389.0,418.0,324,366
RSP5_YEAST_Beltran_2025_PF00397_324,P39940,PF00632,506.0,807.0,324,366
THO1_YEAST_Beltran_2025_PF02037_1,P40040,PF02037,3.0,38.0,1,49
THO1_YEAST_Beltran_2025_PF02037_1,P40040,PF18592,128.0,164.0,1,49
CCNF_HUMAN_Beltran_2025_PF00646_28,P41002,PF00134,290.0,405.0,28,80
CCNF_HUMAN_Beltran_2025_PF00646_28,P41002,PF02984,410.0,528.0,28,80
CCNF_HUMAN_Beltran_2025_PF00646_28,P41002,PF12937,32.0,76.0,28,80
CSPB_BACCL_Beltran_2025_PF00313_1,P41016,PF00313,3.0,65.0,1,66
SOX3_HUMAN_Beltran_2025_PF00505_140,P41225,PF00505,139.0,207.0,140,207
SOX3_HUMAN_Beltran_2025_PF00505_140,P41225,PF12336,208.0,302.0,140,207
KDM5C_HUMAN_Beltran_2025_PF00628_319,P41229,PF00628,327.0,371.0,319,373
KDM5C_HUMAN_Beltran_2025_PF00628_319,P41229,PF01388,82.0,165.0,319,373
KDM5C_HUMAN_Beltran_2025_PF00628_319,P41229,PF02373,501.0,617.0,319,373
KDM5C_HUMAN_Beltran_2025_PF00628_319,P41229,PF02375,15.0,48.0,319,373
KDM5C_HUMAN_Beltran_2025_PF00628_319,P41229,PF02928,707.0,759.0,319,373
KDM5C_HUMAN_Beltran_2025_PF00628_319,P41229,PF08429,772.0,1100.0,319,373
KDM5C_HUMAN_Beltran_2025_PF00628_319,P41229,PF21323,621.0,675.0,319,373
RL35_HUMAN_Beltran_2025_PF00831_9,P42766,PF00831,8.0,63.0,9,63
CRBB2_HUMAN_Beltran_2025_PF00030_106,P43320,PF00030,18.0,100.0,106,189
CRBB2_HUMAN_Beltran_2025_PF00030_106,P43320,PF00030,108.0,190.0,106,189
NR4A2_HUMAN_Beltran_2025_PF00105_260,P43354,PF00104,398.0,578.0,260,336
NR4A2_HUMAN_Beltran_2025_PF00105_260,P43354,PF00105,262.0,330.0,260,336
CBX5_HUMAN_Beltran_2025_PF00385_21,P45973,PF00385,20.0,69.0,21,69
CBX5_HUMAN_Beltran_2025_PF00385_21,P45973,PF01393,123.0,174.0,21,69
NEDD4_HUMAN_Beltran_2025_PF00397_836,P46934,PF00397,612.0,641.0,836,881
NEDD4_HUMAN_Beltran_2025_PF00397_836,P46934,PF00397,769.0,798.0,836,881
NEDD4_HUMAN_Beltran_2025_PF00397_836,P46934,PF00397,842.0,871.0,836,881
NEDD4_HUMAN_Beltran_2025_PF00397_836,P46934,PF00397,894.0,923.0,836,881
NEDD4_HUMAN_Beltran_2025_PF00397_836,P46934,PF00632,1014.0,1316.0,836,881
YAP1_HUMAN_Beltran_2025_PF00397_162,P46937,PF00397,173.0,202.0,162,211
YAP1_HUMAN_Beltran_2025_PF00397_162,P46937,PF00397,232.0,261.0,162,211
YAP1_HUMAN_Beltran_2025_PF00397_162,P46937,PF15238,84.0,99.0,162,211
YAP1_HUMAN_Beltran_2025_PF00397_165,P46937,PF00397,173.0,202.0,165,210
YAP1_HUMAN_Beltran_2025_PF00397_165,P46937,PF00397,232.0,261.0,165,210
YAP1_HUMAN_Beltran_2025_PF00397_165,P46937,PF15238,84.0,99.0,165,210
YAP1_HUMAN_Beltran_2025_PF00397_226,P46937,PF00397,173.0,202.0,226,272
YAP1_HUMAN_Beltran_2025_PF00397_226,P46937,PF00397,232.0,261.0,226,272
YAP1_HUMAN_Beltran_2025_PF00397_226,P46937,PF15238,84.0,99.0,226,272
TISD_HUMAN_Beltran_2025_PF00642_193,P47974,PF00642,154.0,179.0,193,216
TISD_HUMAN_Beltran_2025_PF00642_193,P47974,PF00642,192.0,217.0,193,216
TISD_HUMAN_Beltran_2025_PF00642_193,P47974,PF04553,1.0,140.0,193,216
SOX2_HUMAN_Beltran_2025_PF00505_42,P48431,PF00505,41.0,109.0,42,109
SOX2_HUMAN_Beltran_2025_PF00505_42,P48431,PF12336,110.0,200.0,42,109
PO3F4_HUMAN_Beltran_2025_PF00046_280,P49335,PF00046,279.0,335.0,280,335
PO3F4_HUMAN_Beltran_2025_PF00046_280,P49335,PF00157,190.0,260.0,280,335
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00160,3074.0,3222.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00638,1183.0,1303.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00638,2024.0,2144.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00638,2321.0,2441.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00638,2922.0,3042.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00641,1351.0,1381.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00641,1415.0,1443.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00641,1479.0,1508.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00641,1543.0,1571.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00641,1606.0,1635.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00641,1665.0,1694.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00641,1724.0,1753.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF00641,1781.0,1809.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF12185,2631.0,2691.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1414,P49792,PF12185,2709.0,2768.0,1414,1443
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00160,3074.0,3222.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00638,1183.0,1303.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00638,2024.0,2144.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00638,2321.0,2441.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00638,2922.0,3042.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00641,1351.0,1381.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00641,1415.0,1443.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00641,1479.0,1508.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00641,1543.0,1571.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00641,1606.0,1635.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00641,1665.0,1694.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00641,1724.0,1753.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF00641,1781.0,1809.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF12185,2631.0,2691.0,1478,1508
RBP2_HUMAN_Beltran_2025_PF00641_1478,P49792,PF12185,2709.0,2768.0,1478,1508
MXI1_HUMAN_Beltran_2025_PF00010_70,P50539,PF00010,69.0,120.0,70,120
BLK_HUMAN_Beltran_2025_PF00018_59,P51451,PF00017,124.0,205.0,59,117
BLK_HUMAN_Beltran_2025_PF00018_59,P51451,PF00018,64.0,110.0,59,117
BLK_HUMAN_Beltran_2025_PF00018_59,P51451,PF07714,242.0,489.0,59,117
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,330.0,352.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,358.0,380.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,386.0,408.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,414.0,436.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,442.0,464.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,470.0,492.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,498.0,520.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,526.0,548.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,554.0,576.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,582.0,604.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,610.0,632.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF00096,638.0,660.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_331,P51508,PF01352,20.0,61.0,331,352
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,330.0,352.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,358.0,380.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,386.0,408.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,414.0,436.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,442.0,464.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,470.0,492.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,498.0,520.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,526.0,548.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,554.0,576.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,582.0,604.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,610.0,632.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF00096,638.0,660.0,555,576
ZNF81_HUMAN_Beltran_2025_PF00096_555,P51508,PF01352,20.0,61.0,555,576
SMCA4_HUMAN_Beltran_2025_PF07533_612,P51532,PF00176,757.0,1051.0,612,654
SMCA4_HUMAN_Beltran_2025_PF07533_612,P51532,PF00271,1081.0,1194.0,612,654
SMCA4_HUMAN_Beltran_2025_PF07533_612,P51532,PF00439,1478.0,1549.0,612,654
SMCA4_HUMAN_Beltran_2025_PF07533_612,P51532,PF07529,462.0,531.0,612,654
SMCA4_HUMAN_Beltran_2025_PF07533_612,P51532,PF07533,611.0,654.0,612,654
SMCA4_HUMAN_Beltran_2025_PF07533_612,P51532,PF08880,171.0,205.0,612,654
SMCA4_HUMAN_Beltran_2025_PF07533_612,P51532,PF14619,1322.0,1389.0,612,654
MECP2_HUMAN_Beltran_2025_PF01429_91,P51608,PF01429,96.0,159.0,91,162
SUOX_HUMAN_Beltran_2025_PF00173_87,P51687,PF00173,86.0,160.0,87,160
SUOX_HUMAN_Beltran_2025_PF00173_87,P51687,PF00174,219.0,395.0,87,160
SUOX_HUMAN_Beltran_2025_PF00173_87,P51687,PF03404,419.0,543.0,87,160
CRBA4_HUMAN_Beltran_2025_PF00030_14,P53673,PF00030,13.0,96.0,14,96
CRBA4_HUMAN_Beltran_2025_PF00030_14,P53673,PF00030,107.0,194.0,14,96
CRBB1_HUMAN_Beltran_2025_PF00030_57,P53674,PF00030,61.0,142.0,57,143
CRBB1_HUMAN_Beltran_2025_PF00030_57,P53674,PF00030,150.0,231.0,57,143
TTC3_HUMAN_Beltran_2025_PF13639_1957,P53804,PF13639,1956.0,1997.0,1957,1997
TTC3_HUMAN_Beltran_2025_PF13639_1957,P53804,PF19179,622.0,737.0,1957,1997
TTC3_HUMAN_Beltran_2025_PF13639_1957,P53804,PF24525,1486.0,1735.0,1957,1997
TTC3_HUMAN_Beltran_2025_PF13639_1957,P53804,PF24812,1067.0,1188.0,1957,1997
TTC3_HUMAN_Beltran_2025_PF13639_1957,P53804,PF24905,1843.0,1902.0,1957,1997
PMS1_HUMAN_Beltran_2025_PF00505_572,P54277,PF00505,571.0,637.0,572,637
PMS1_HUMAN_Beltran_2025_PF00505_572,P54277,PF01119,211.0,334.0,572,637
PMS1_HUMAN_Beltran_2025_PF00505_572,P54277,PF13589,20.0,116.0,572,637
RD23B_HUMAN_Beltran_2025_PF00627_186,P54727,PF00240,3.0,76.0,186,230
RD23B_HUMAN_Beltran_2025_PF00627_186,P54727,PF00627,190.0,225.0,186,230
RD23B_HUMAN_Beltran_2025_PF00627_186,P54727,PF00627,367.0,401.0,186,230
RD23B_HUMAN_Beltran_2025_PF00627_186,P54727,PF09280,276.0,331.0,186,230
RD23B_HUMAN_Beltran_2025_PF00627_361,P54727,PF00240,3.0,76.0,361,405
RD23B_HUMAN_Beltran_2025_PF00627_361,P54727,PF00627,190.0,225.0,361,405
RD23B_HUMAN_Beltran_2025_PF00627_361,P54727,PF00627,367.0,401.0,361,405
RD23B_HUMAN_Beltran_2025_PF00627_361,P54727,PF09280,276.0,331.0,361,405
PRRX1_HUMAN_Beltran_2025_PF00046_96,P54821,PF00046,95.0,151.0,96,151
PRRX1_HUMAN_Beltran_2025_PF00046_96,P54821,PF03826,220.0,235.0,96,151
TERA_HUMAN_Beltran_2025_PF02359_26,P55072,PF00004,241.0,370.0,26,106
TERA_HUMAN_Beltran_2025_PF02359_26,P55072,PF00004,514.0,647.0,26,106
TERA_HUMAN_Beltran_2025_PF02359_26,P55072,PF02359,25.0,106.0,26,106
TERA_HUMAN_Beltran_2025_PF02359_26,P55072,PF02933,126.0,190.0,26,106
TERA_HUMAN_Beltran_2025_PF02359_26,P55072,PF17862,393.0,434.0,26,106
TERA_HUMAN_Beltran_2025_PF02359_26,P55072,PF17862,669.0,708.0,26,106
DSRAD_HUMAN_Beltran_2025_PF02295_136,P55265,PF00035,504.0,567.0,136,200
DSRAD_HUMAN_Beltran_2025_PF02295_136,P55265,PF00035,615.0,679.0,136,200
DSRAD_HUMAN_Beltran_2025_PF02295_136,P55265,PF00035,727.0,792.0,136,200
DSRAD_HUMAN_Beltran_2025_PF02295_136,P55265,PF02137,886.0,1215.0,136,200
DSRAD_HUMAN_Beltran_2025_PF02295_136,P55265,PF02295,135.0,200.0,136,200
DSRAD_HUMAN_Beltran_2025_PF02295_136,P55265,PF02295,295.0,358.0,136,200
DSRAD_HUMAN_Beltran_2025_PF02295_296,P55265,PF00035,504.0,567.0,296,358
DSRAD_HUMAN_Beltran_2025_PF02295_296,P55265,PF00035,615.0,679.0,296,358
DSRAD_HUMAN_Beltran_2025_PF02295_296,P55265,PF00035,727.0,792.0,296,358
DSRAD_HUMAN_Beltran_2025_PF02295_296,P55265,PF02137,886.0,1215.0,296,358
DSRAD_HUMAN_Beltran_2025_PF02295_296,P55265,PF02295,135.0,200.0,296,358
DSRAD_HUMAN_Beltran_2025_PF02295_296,P55265,PF02295,295.0,358.0,296,358
RAG2_HUMAN_Beltran_2025_PF13341_415,P55895,PF03089,51.0,389.0,415,491
RAG2_HUMAN_Beltran_2025_PF13341_415,P55895,PF13341,414.0,491.0,415,491
GSC_HUMAN_Beltran_2025_PF00046_162,P56915,PF00046,161.0,217.0,162,217
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF00096,372.0,394.0,1085,1106
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF00096,460.0,482.0,1085,1106
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF00096,563.0,585.0,1085,1106
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF00096,690.0,712.0,1085,1106
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF00096,718.0,740.0,1085,1106
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF00096,831.0,853.0,1085,1106
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF13894,538.0,558.0,1085,1106
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF21549,54.0,168.0,1085,1106
PRD15_HUMAN_Beltran_2025_PF00096_1085,P57071,PF23573,622.0,651.0,1085,1106
SOX8_HUMAN_Beltran_2025_PF00505_103,P57073,PF00505,102.0,170.0,103,170
SOX8_HUMAN_Beltran_2025_PF00505_103,P57073,PF12444,18.0,89.0,103,170
ELOF1_HUMAN_Beltran_2025_PF05129_3,P60002,PF05129,2.0,80.0,3,79
NANO2_HUMAN_Beltran_2025_PF05741_63,P60321,PF05741,63.0,115.0,63,115
CKS1_HUMAN_Beltran_2025_PF01111_1,P61024,PF01111,6.0,72.0,1,79
UBE2K_HUMAN_Beltran_2025_PF00627_158,P61086,PF00179,8.0,148.0,158,200
UBE2K_HUMAN_Beltran_2025_PF00627_158,P61086,PF00627,161.0,197.0,158,200
UFM1_HUMAN_Beltran_2025_PF03671_4,P61960,PF03671,3.0,77.0,4,77
HNRPK_HUMAN_Beltran_2025_PF00013_385,P61978,PF00013,45.0,104.0,385,458
HNRPK_HUMAN_Beltran_2025_PF00013_385,P61978,PF00013,147.0,210.0,385,458
HNRPK_HUMAN_Beltran_2025_PF00013_385,P61978,PF00013,389.0,452.0,385,458
HNRPK_HUMAN_Beltran_2025_PF00013_385,P61978,PF08067,1.0,43.0,385,458
GRB2_HUMAN_Beltran_2025_PF00018_159,P62993,PF00017,60.0,135.0,159,214
GRB2_HUMAN_Beltran_2025_PF00018_159,P62993,PF00018,4.0,50.0,159,214
GRB2_HUMAN_Beltran_2025_PF00018_159,P62993,PF00018,162.0,206.0,159,214
YBOX1_HUMAN_Beltran_2025_PF00313_52,P67809,PF00313,61.0,127.0,52,142
DLG4_HUMAN_Beltran_2025_PF00595_157,P78352,PF00018,434.0,490.0,157,246
DLG4_HUMAN_Beltran_2025_PF00595_157,P78352,PF00595,65.0,149.0,157,246
DLG4_HUMAN_Beltran_2025_PF00595_157,P78352,PF00595,161.0,243.0,157,246
DLG4_HUMAN_Beltran_2025_PF00595_157,P78352,PF00595,314.0,388.0,157,246
DLG4_HUMAN_Beltran_2025_PF00595_157,P78352,PF00625,534.0,710.0,157,246
DLG4_HUMAN_Beltran_2025_PF00595_157,P78352,PF10600,245.0,312.0,157,246
DLG4_HUMAN_Beltran_2025_PF00595_157,P78352,PF10608,31.0,64.0,157,246
DLG4_HUMAN_Beltran_2025_PF00595_309,P78352,PF00018,434.0,490.0,309,396
DLG4_HUMAN_Beltran_2025_PF00595_309,P78352,PF00595,65.0,149.0,309,396
DLG4_HUMAN_Beltran_2025_PF00595_309,P78352,PF00595,161.0,243.0,309,396
DLG4_HUMAN_Beltran_2025_PF00595_309,P78352,PF00595,314.0,388.0,309,396
DLG4_HUMAN_Beltran_2025_PF00595_309,P78352,PF00625,534.0,710.0,309,396
DLG4_HUMAN_Beltran_2025_PF00595_309,P78352,PF10600,245.0,312.0,309,396
DLG4_HUMAN_Beltran_2025_PF00595_309,P78352,PF10608,31.0,64.0,309,396
DLG4_HUMAN_Beltran_2025_PF00595_60,P78352,PF00018,434.0,490.0,60,153
DLG4_HUMAN_Beltran_2025_PF00595_60,P78352,PF00595,65.0,149.0,60,153
DLG4_HUMAN_Beltran_2025_PF00595_60,P78352,PF00595,161.0,243.0,60,153
DLG4_HUMAN_Beltran_2025_PF00595_60,P78352,PF00595,314.0,388.0,60,153
DLG4_HUMAN_Beltran_2025_PF00595_60,P78352,PF00625,534.0,710.0,60,153
DLG4_HUMAN_Beltran_2025_PF00595_60,P78352,PF10600,245.0,312.0,60,153
DLG4_HUMAN_Beltran_2025_PF00595_60,P78352,PF10608,31.0,64.0,60,153
PO6F2_HUMAN_Beltran_2025_PF00046_609,P78424,PF00046,608.0,663.0,609,663
PO6F2_HUMAN_Beltran_2025_PF00046_609,P78424,PF00157,480.0,525.0,609,663
PO6F2_HUMAN_Beltran_2025_PF00046_609,P78424,PF00157,559.0,586.0,609,663
ELF3_HUMAN_Beltran_2025_PF02198_50,P78545,PF00178,274.0,354.0,50,131
ELF3_HUMAN_Beltran_2025_PF02198_50,P78545,PF02198,49.0,131.0,50,131
RED1_HUMAN_Beltran_2025_PF00035_80,P78563,PF00035,79.0,140.0,80,140
RED1_HUMAN_Beltran_2025_PF00035_80,P78563,PF00035,244.0,294.0,80,140
RED1_HUMAN_Beltran_2025_PF00035_80,P78563,PF02137,370.0,731.0,80,140
SARNP_HUMAN_Beltran_2025_PF02037_3,P82979,PF02037,8.0,43.0,3,47
RBM10_HUMAN_Beltran_2025_PF00641_214,P98175,PF00076,132.0,190.0,214,241
RBM10_HUMAN_Beltran_2025_PF00641_214,P98175,PF00641,215.0,241.0,214,241
RBM10_HUMAN_Beltran_2025_PF00641_214,P98175,PF01585,859.0,901.0,214,241
RBM10_HUMAN_Beltran_2025_PF00641_214,P98175,PF17780,568.0,618.0,214,241
RBM10_HUMAN_Beltran_2025_PF00641_216,P98175,PF00076,132.0,190.0,216,241
RBM10_HUMAN_Beltran_2025_PF00641_216,P98175,PF00641,215.0,241.0,216,241
RBM10_HUMAN_Beltran_2025_PF00641_216,P98175,PF01585,859.0,901.0,216,241
RBM10_HUMAN_Beltran_2025_PF00641_216,P98175,PF17780,568.0,618.0,216,241
HNRPU_HUMAN_Beltran_2025_PF02037_6,Q00839,PF00622,357.0,461.0,6,46
HNRPU_HUMAN_Beltran_2025_PF02037_6,Q00839,PF02037,8.0,42.0,6,46
HNRPU_HUMAN_Beltran_2025_PF02037_6,Q00839,PF13671,499.0,643.0,6,46
MDM2_HUMAN_Beltran_2025_PF00641_299,Q00987,PF00641,300.0,327.0,299,327
MDM2_HUMAN_Beltran_2025_PF00641_299,Q00987,PF02201,34.0,95.0,299,327
MDM2_HUMAN_Beltran_2025_PF00641_299,Q00987,PF13920,436.0,484.0,299,327
ANK2_HUMAN_Beltran_2025_PF00531_3571,Q01484,PF00023,129.0,155.0,3571,3650
ANK2_HUMAN_Beltran_2025_PF00531_3571,Q01484,PF00023,563.0,587.0,3571,3650
