protein_name,msa_location,theta,weights_location,seed
CRGB_HUMAN_Beltran_2025_PF00030_87,CRGB_HUMAN_Beltran_2025_PF00030_87_theta_0.8_b0.7.a2m,0.2,CRGB_HUMAN_Beltran_2025_PF00030_87_theta_0.8_b0.7.npy,3000
CRGB_HUMAN_Beltran_2025_PF00030_87,CRGB_HUMAN_Beltran_2025_PF00030_87_theta_0.8_b0.7.a2m,0.2,CRGB_HUMAN_Beltran_2025_PF00030_87_theta_0.8_b0.7.npy,4000
CRGB_HUMAN_Beltran_2025_PF00030_87,CRGB_HUMAN_Beltran_2025_PF00030_87_theta_0.8_b0.7.a2m,0.2,CRGB_HUMAN_Beltran_2025_PF00030_87_theta_0.8_b0.7.npy,5000
CRGD_HUMAN_Beltran_2025_PF00030_90,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.a2m,0.2,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.npy,1000
CRGD_HUMAN_Beltran_2025_PF00030_90,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.a2m,0.2,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.npy,2000
CRGD_HUMAN_Beltran_2025_PF00030_90,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.a2m,0.2,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.npy,3000
CRGD_HUMAN_Beltran_2025_PF00030_90,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.a2m,0.2,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.npy,4000
CRGD_HUMAN_Beltran_2025_PF00030_90,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.a2m,0.2,CRGD_HUMAN_Beltran_2025_PF00030_90_theta_0.8_b0.7.npy,5000
SPTN1_CHICK_Beltran_2025_PF00018_968,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.a2m,0.2,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.npy,1000
SPTN1_CHICK_Beltran_2025_PF00018_968,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.a2m,0.2,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.npy,2000
SPTN1_CHICK_Beltran_2025_PF00018_968,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.a2m,0.2,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.npy,3000
SPTN1_CHICK_Beltran_2025_PF00018_968,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.a2m,0.2,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.npy,4000
SPTN1_CHICK_Beltran_2025_PF00018_968,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.a2m,0.2,SPTN1_CHICK_Beltran_2025_PF00018_968_theta_0.8_b0.9.npy,5000
SYEP_HUMAN_Beltran_2025_PF00458_827,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.a2m,0.2,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.npy,1000
SYEP_HUMAN_Beltran_2025_PF00458_827,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.a2m,0.2,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.npy,2000
SYEP_HUMAN_Beltran_2025_PF00458_827,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.a2m,0.2,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.npy,3000
SYEP_HUMAN_Beltran_2025_PF00458_827,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.a2m,0.2,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.npy,4000
SYEP_HUMAN_Beltran_2025_PF00458_827,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.a2m,0.2,SYEP_HUMAN_Beltran_2025_PF00458_827_theta_0.8_b0.7.npy,5000
GLI1_HUMAN_Beltran_2025_PF00096_363,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.a2m,0.2,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.npy,1000
GLI1_HUMAN_Beltran_2025_PF00096_363,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.a2m,0.2,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.npy,2000
GLI1_HUMAN_Beltran_2025_PF00096_363,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.a2m,0.2,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.npy,3000
GLI1_HUMAN_Beltran_2025_PF00096_363,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.a2m,0.2,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.npy,4000
GLI1_HUMAN_Beltran_2025_PF00096_363,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.a2m,0.2,GLI1_HUMAN_Beltran_2025_PF00096_363_theta_0.8_b1.2.npy,5000
MCR_HUMAN_Beltran_2025_PF00105_600,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.a2m,0.2,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.npy,1000
MCR_HUMAN_Beltran_2025_PF00105_600,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.a2m,0.2,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.npy,2000
MCR_HUMAN_Beltran_2025_PF00105_600,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.a2m,0.2,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.npy,3000
MCR_HUMAN_Beltran_2025_PF00105_600,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.a2m,0.2,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.npy,4000
MCR_HUMAN_Beltran_2025_PF00105_600,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.a2m,0.2,MCR_HUMAN_Beltran_2025_PF00105_600_theta_0.8_b0.7.npy,5000
HCK_HUMAN_Beltran_2025_PF00018_80,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.a2m,0.2,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.npy,1000
HCK_HUMAN_Beltran_2025_PF00018_80,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.a2m,0.2,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.npy,2000
HCK_HUMAN_Beltran_2025_PF00018_80,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.a2m,0.2,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.npy,3000
HCK_HUMAN_Beltran_2025_PF00018_80,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.a2m,0.2,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.npy,4000
HCK_HUMAN_Beltran_2025_PF00018_80,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.a2m,0.2,HCK_HUMAN_Beltran_2025_PF00018_80_theta_0.8_b0.9.npy,5000
PO2F2_HUMAN_Beltran_2025_PF00157_200,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.a2m,0.2,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.npy,1000
PO2F2_HUMAN_Beltran_2025_PF00157_200,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.a2m,0.2,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.npy,2000
PO2F2_HUMAN_Beltran_2025_PF00157_200,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.a2m,0.2,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.npy,3000
PO2F2_HUMAN_Beltran_2025_PF00157_200,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.a2m,0.2,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.npy,4000
PO2F2_HUMAN_Beltran_2025_PF00157_200,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.a2m,0.2,PO2F2_HUMAN_Beltran_2025_PF00157_200_theta_0.8_b0.7.npy,5000
VILI_HUMAN_Beltran_2025_PF02209_793,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.a2m,0.2,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.npy,1000
VILI_HUMAN_Beltran_2025_PF02209_793,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.a2m,0.2,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.npy,2000
VILI_HUMAN_Beltran_2025_PF02209_793,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.a2m,0.2,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.npy,3000
VILI_HUMAN_Beltran_2025_PF02209_793,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.a2m,0.2,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.npy,4000
VILI_HUMAN_Beltran_2025_PF02209_793,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.a2m,0.2,VILI_HUMAN_Beltran_2025_PF02209_793_theta_0.8_b0.7.npy,5000
CSPA_ECOLI_Beltran_2025_PF00313_3,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.a2m,0.2,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.npy,1000
CSPA_ECOLI_Beltran_2025_PF00313_3,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.a2m,0.2,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.npy,2000
CSPA_ECOLI_Beltran_2025_PF00313_3,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.a2m,0.2,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.npy,3000
CSPA_ECOLI_Beltran_2025_PF00313_3,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.a2m,0.2,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.npy,4000
CSPA_ECOLI_Beltran_2025_PF00313_3,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.a2m,0.2,CSPA_ECOLI_Beltran_2025_PF00313_3_theta_0.8_b1.1.npy,5000
TR49C_HUMAN_Beltran_2025_PF00643_87,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.a2m,0.2,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.npy,1000
TR49C_HUMAN_Beltran_2025_PF00643_87,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.a2m,0.2,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.npy,2000
TR49C_HUMAN_Beltran_2025_PF00643_87,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.a2m,0.2,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.npy,3000
TR49C_HUMAN_Beltran_2025_PF00643_87,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.a2m,0.2,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.npy,4000
TR49C_HUMAN_Beltran_2025_PF00643_87,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.a2m,0.2,TR49C_HUMAN_Beltran_2025_PF00643_87_theta_0.8_b0.8.npy,5000
GLI2_HUMAN_Beltran_2025_PF00096_565,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.a2m,0.2,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.npy,1000
GLI2_HUMAN_Beltran_2025_PF00096_565,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.a2m,0.2,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.npy,2000
GLI2_HUMAN_Beltran_2025_PF00096_565,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.a2m,0.2,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.npy,3000
GLI2_HUMAN_Beltran_2025_PF00096_565,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.a2m,0.2,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.npy,4000
GLI2_HUMAN_Beltran_2025_PF00096_565,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.a2m,0.2,GLI2_HUMAN_Beltran_2025_PF00096_565_theta_0.8_b1.2.npy,5000
GLI3_HUMAN_Beltran_2025_PF00096_608,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.a2m,0.2,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.npy,1000
GLI3_HUMAN_Beltran_2025_PF00096_608,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.a2m,0.2,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.npy,2000
GLI3_HUMAN_Beltran_2025_PF00096_608,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.a2m,0.2,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.npy,3000
GLI3_HUMAN_Beltran_2025_PF00096_608,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.a2m,0.2,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.npy,4000
GLI3_HUMAN_Beltran_2025_PF00096_608,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.a2m,0.2,GLI3_HUMAN_Beltran_2025_PF00096_608_theta_0.8_b1.2.npy,5000
MYB_HUMAN_Beltran_2025_PF00249_143,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.npy,1000
MYB_HUMAN_Beltran_2025_PF00249_143,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.npy,2000
MYB_HUMAN_Beltran_2025_PF00249_143,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.npy,3000
MYB_HUMAN_Beltran_2025_PF00249_143,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.npy,4000
MYB_HUMAN_Beltran_2025_PF00249_143,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_143_theta_0.8_b0.7.npy,5000
MYB_HUMAN_Beltran_2025_PF00249_40,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.npy,1000
MYB_HUMAN_Beltran_2025_PF00249_40,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.npy,2000
MYB_HUMAN_Beltran_2025_PF00249_40,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.npy,3000
MYB_HUMAN_Beltran_2025_PF00249_40,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.npy,4000
MYB_HUMAN_Beltran_2025_PF00249_40,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.a2m,0.2,MYB_HUMAN_Beltran_2025_PF00249_40_theta_0.8_b1.1.npy,5000
ANDR_HUMAN_Beltran_2025_PF00105_557,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.a2m,0.2,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.npy,1000
ANDR_HUMAN_Beltran_2025_PF00105_557,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.a2m,0.2,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.npy,2000
ANDR_HUMAN_Beltran_2025_PF00105_557,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.a2m,0.2,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.npy,3000
ANDR_HUMAN_Beltran_2025_PF00105_557,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.a2m,0.2,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.npy,4000
ANDR_HUMAN_Beltran_2025_PF00105_557,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.a2m,0.2,ANDR_HUMAN_Beltran_2025_PF00105_557_theta_0.8_b0.7.npy,5000
ARAF_HUMAN_Beltran_2025_PF02196_21,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.a2m,0.2,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.npy,1000
ARAF_HUMAN_Beltran_2025_PF02196_21,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.a2m,0.2,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.npy,2000
ARAF_HUMAN_Beltran_2025_PF02196_21,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.a2m,0.2,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.npy,3000
ARAF_HUMAN_Beltran_2025_PF02196_21,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.a2m,0.2,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.npy,4000
ARAF_HUMAN_Beltran_2025_PF02196_21,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.a2m,0.2,ARAF_HUMAN_Beltran_2025_PF02196_21_theta_0.8_b0.7.npy,5000
COT1_HUMAN_Beltran_2025_PF00105_83,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.a2m,0.2,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.npy,1000
COT1_HUMAN_Beltran_2025_PF00105_83,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.a2m,0.2,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.npy,2000
COT1_HUMAN_Beltran_2025_PF00105_83,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.a2m,0.2,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.npy,3000
COT1_HUMAN_Beltran_2025_PF00105_83,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.a2m,0.2,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.npy,4000
COT1_HUMAN_Beltran_2025_PF00105_83,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.a2m,0.2,COT1_HUMAN_Beltran_2025_PF00105_83_theta_0.8_b0.7.npy,5000
RARB_HUMAN_Beltran_2025_PF00105_85,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.a2m,0.2,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.npy,1000
RARB_HUMAN_Beltran_2025_PF00105_85,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.a2m,0.2,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.npy,2000
RARB_HUMAN_Beltran_2025_PF00105_85,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.a2m,0.2,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.npy,3000
RARB_HUMAN_Beltran_2025_PF00105_85,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.a2m,0.2,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.npy,4000
RARB_HUMAN_Beltran_2025_PF00105_85,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.a2m,0.2,RARB_HUMAN_Beltran_2025_PF00105_85_theta_0.8_b0.7.npy,5000
ODB2_HUMAN_Beltran_2025_PF02817_171,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.a2m,0.2,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.npy,1000
ODB2_HUMAN_Beltran_2025_PF02817_171,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.a2m,0.2,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.npy,2000
ODB2_HUMAN_Beltran_2025_PF02817_171,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.a2m,0.2,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.npy,3000
ODB2_HUMAN_Beltran_2025_PF02817_171,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.a2m,0.2,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.npy,4000
ODB2_HUMAN_Beltran_2025_PF02817_171,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.a2m,0.2,ODB2_HUMAN_Beltran_2025_PF02817_171_theta_0.8_b1.2.npy,5000
ERG_HUMAN_Beltran_2025_PF02198_117,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.a2m,0.2,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.npy,1000
ERG_HUMAN_Beltran_2025_PF02198_117,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.a2m,0.2,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.npy,2000
ERG_HUMAN_Beltran_2025_PF02198_117,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.a2m,0.2,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.npy,3000
ERG_HUMAN_Beltran_2025_PF02198_117,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.a2m,0.2,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.npy,4000
ERG_HUMAN_Beltran_2025_PF02198_117,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.a2m,0.2,ERG_HUMAN_Beltran_2025_PF02198_117_theta_0.8_b0.7.npy,5000
CRGA_HUMAN_Beltran_2025_PF00030_85,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.a2m,0.2,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.npy,1000
CRGA_HUMAN_Beltran_2025_PF00030_85,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.a2m,0.2,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.npy,2000
CRGA_HUMAN_Beltran_2025_PF00030_85,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.a2m,0.2,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.npy,3000
CRGA_HUMAN_Beltran_2025_PF00030_85,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.a2m,0.2,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.npy,4000
CRGA_HUMAN_Beltran_2025_PF00030_85,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.a2m,0.2,CRGA_HUMAN_Beltran_2025_PF00030_85_theta_0.8_b0.7.npy,5000
ODP2_GEOSE_Beltran_2025_PF02817_126,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.a2m,0.2,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.npy,1000
ODP2_GEOSE_Beltran_2025_PF02817_126,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.a2m,0.2,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.npy,2000
ODP2_GEOSE_Beltran_2025_PF02817_126,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.a2m,0.2,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.npy,3000
ODP2_GEOSE_Beltran_2025_PF02817_126,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.a2m,0.2,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.npy,4000
ODP2_GEOSE_Beltran_2025_PF02817_126,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.a2m,0.2,ODP2_GEOSE_Beltran_2025_PF02817_126_theta_0.8_b1.2.npy,5000
HARS1_HUMAN_Beltran_2025_PF00458_8,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.a2m,0.2,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.npy,1000
HARS1_HUMAN_Beltran_2025_PF00458_8,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.a2m,0.2,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.npy,2000
HARS1_HUMAN_Beltran_2025_PF00458_8,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.a2m,0.2,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.npy,3000
HARS1_HUMAN_Beltran_2025_PF00458_8,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.a2m,0.2,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.npy,4000
HARS1_HUMAN_Beltran_2025_PF00458_8,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.a2m,0.2,HARS1_HUMAN_Beltran_2025_PF00458_8_theta_0.8_b0.7.npy,5000
SRC_HUMAN_Beltran_2025_PF00018_87,SRC_HUMAN_Beltran_2025_PF00018_87_theta_0.8_b0.9.a2m,0.2,SRC_HUMAN_Beltran_2025_PF00018_87_theta_0.8_b0.9.npy,1000
SRC_HUMAN_Beltran_2025_PF00018_87,SRC_HUMAN_Beltran_2025_PF00018_87_theta_0.8_b0.9.a2m,0.2,SRC_HUMAN_Beltran_2025_PF00018_87_theta_0.8_b0.9.npy,2000
SRC_HUMAN_Beltran_2025_PF00018_87,SRC_HUMAN_Beltran_2025_PF00018_87_theta_0.8_b0.9.a2m,0.2,SRC_HUMAN_Beltran_2025_PF00018_87_theta_0.8_b0.9.npy,3000
