DMS_index,DMS_ID,MSA_num_seqs,MSA_Neff_L,MSA_depth,MSA_start,MSA_end,seq_len,number of mutants,Site_Independent,EVmutation,EVE_ensemble,MSA_Transformer_ensemble,ESM2_650M,GEMME,VespaG,Tranception_L_no_retrieval,Tranception_L,ESM-IF1_142M,ProteinMPNN,SaProt_650M_AF2,PoET,ESCOTT,VenusREM,ProSST-2048,RSALOR,ESM3_1.4B_open,Progen3_3B,AIDO.Protein-RAG-16B
DMS_sub_418,CSPB_BACSU_Beltran_2025_PF00313_1,82015,91.5071442534396,Medium,1,67,67,1266,0.6215935746453974,0.6375876927664523,0.789185091592481,0.7479540312672726,0.7103908105008804,0.7455903115331427,0.7591976480769651,0.651604435454533,0.7174347953939009,0.7710938349639018,0.5368614877657458,0.7330911812719677,0.7428404783387426,0.7540421821484832,0.804128532185019,0.7948939412764019,0.7630157813353436,0.789726198079034,0.6390571658582032,0.836452298704971
DMS_sub_419,OTX2_HUMAN_Beltran_2025_PF00046_40,238576,80.91248239784822,Medium,1,56,56,1040,0.393243864652306,0.34076228459393876,0.3833122974597878,0.4529867461160609,0.4918957367278426,0.36914675069278796,0.4346574625516314,0.43952875997957913,0.4711303270579494,0.6507752036363408,0.4857611987056045,0.33725049230463994,0.43096714214112425,0.35660955297555796,0.4336880217863981,0.43498695335730736,0.5205405520182501,0.4636052891560119,0.5136064988951708,0.5581373706509699
DMS_sub_420,RFC1_HUMAN_Beltran_2025_PF00533_405,28790,63.14134435373157,Medium,1,75,75,1286,0.4886270778749904,0.5081172994521302,0.4936469809511585,0.41085658846501855,0.4936357144771405,0.39860273435579824,0.5079910049780896,0.4243545069362586,0.5248457637280795,0.6049505487089162,0.5513483057275186,0.5500281835167043,0.5449120332226577,0.4568040199296269,0.5810131686249481,0.6262307404495614,0.5073498295263803,0.6581998507685083,0.47595762455516066,0.6245266551004417
DMS_sub_421,MSX2_HUMAN_Beltran_2025_PF00046_144,238782,78.03320841272351,Medium,1,56,56,1040,0.3292055219783684,0.3191682512561015,0.32214258698042253,0.3122703016851242,0.42112519424299577,0.2940293375927968,0.3843346324658141,0.358496119519285,0.3975832543952728,0.611584955797202,0.46896405499427307,0.2934106868986638,0.35785361458352377,0.32665166345494057,0.3647262651339836,0.3774883051220122,0.4921526901852486,0.40022407777124597,0.45834880077311185,0.4981599317521098
DMS_sub_422,SOX5_HUMAN_Beltran_2025_PF00505_557,92933,77.88000946952398,Medium,1,68,68,1158,0.33265740968142,0.20598556557873662,0.27838057463758625,0.3094613382156546,0.358453549217783,0.23974496224289274,0.30435870640988105,0.42658132264259124,0.4197072973898978,0.5539548964806564,0.4755066420309027,0.31773282024731614,0.3059795854890958,0.2679552015008453,0.4178495457739012,0.4258373363902709,0.37953301719095206,0.43175741650772864,0.41969170655266175,0.4223311400778794
DMS_sub_423,SOX6_HUMAN_Beltran_2025_PF00505_622,86991,76.47551170411006,Medium,1,68,68,1251,0.33040901001747464,0.20553693774742338,0.2720176208385744,0.36631462885867355,0.34708642800328904,0.2389093246497683,0.2868447104861972,0.421883357347681,0.4057931925219593,0.5827863549399296,0.44284708411449697,0.3217938696788929,0.3068856178144072,0.2677461723193784,0.41178860169901954,0.4226660513214978,0.43521170568620793,0.4396913435681365,0.4418883496784248,0.38724701683477497
DMS_sub_424,SOX18_HUMAN_Beltran_2025_PF00505_87,93988,77.00583507214573,Medium,1,67,67,1192,0.33234886483986936,0.3066852588730045,0.32595409802706893,0.3802788148922936,0.3750927130880895,0.32862838511765163,0.4048534164216995,0.4916855773019622,0.4566428029786952,0.5016709434388956,0.4027844568193879,0.35022068856370797,0.3486439350395673,0.34727781055012397,0.4108655156880447,0.4261293774369829,0.3916765094528552,0.43923060259884106,0.4884860943183243,0.42887439094438135
DMS_sub_425,SOX11_HUMAN_Beltran_2025_PF00505_50,95724,80.25733446667377,Medium,1,68,68,1238,0.3004618565150826,0.30129167607676216,0.2888971511971375,0.3913306229057004,0.40405004894796104,0.28858533579851486,0.37949628453684037,0.49326817407536516,0.46110657870072297,0.6045350409257552,0.4634179079894324,0.35402238260604774,0.35726706109412254,0.32188173263714276,0.38441995944106044,0.40040796389363675,0.43532370526948116,0.47830196846100104,0.47868548694787955,0.4417346242198872
DMS_sub_426,CUE2_YEAST_Beltran_2025_PF02845_9,31197,87.30293674130648,Medium,1,39,39,643,0.4035749839325866,0.4317699389383356,0.6858610501550929,0.39608457130264735,0.7002203424797728,0.6146550611979674,0.5671321215072467,0.22767481851548066,0.46221864151680786,0.6831092409531199,0.6232279689173766,0.7124118635159018,0.6113738824975075,0.5857881466421838,0.6593840056714115,0.6518777499504999,0.603618486304416,0.683681097953497,0.505414227740834,0.6658991500758701
DMS_sub_427,ZEB1_HUMAN_Beltran_2025_PF00096_933,16929,15.678012692296162,Medium,1,22,22,381,0.5437115982732804,0.5171921361153213,0.5746247183086922,0.5157232963680586,0.5954739055248295,0.4806102451337129,0.5114567037621262,0.5940746349941308,0.5703037430323965,0.621437110937049,0.5964034255982537,0.5496036955149137,0.5215388721215579,0.4796936447282391,0.5477780694883516,0.5928035965744016,0.6194016587992799,0.6581767614816645,0.6513451353163383,0.6296275442604282
DMS_sub_428,CUX1_HUMAN_Beltran_2025_PF00046_1246,287315,96.48593272300468,Medium,1,56,56,1039,0.3393913276225981,0.32530285701848605,0.35733144531211586,0.3401980364190151,0.3066563668976638,0.31754316120925546,0.3147172964054816,0.35420651896677524,0.38854785948509346,0.39992350145078515,0.3894499029774104,0.40299084163855875,0.3721302696300238,0.3258679824996929,0.35372190083937877,0.3574073320155498,0.3522273237119407,0.4184378940820892,0.3276547061846868,0.37673406000646126
DMS_sub_429,CUX1_HUMAN_Beltran_2025_PF02376_548,24711,2.29230695889881,Medium,1,82,82,1512,0.44981017038227555,0.5412889731757837,0.5178289717037242,0.5435792220055059,0.5005523929195809,0.5416276147173528,0.5657765447312733,0.27919824746204375,0.4562736493403122,0.6920556477014669,0.6152108836801858,0.5727024019501786,0.5438515181551815,0.5783867197165915,0.5673459621729698,0.5553466537654753,0.6242946033459614,0.7227189768961404,0.34517796445489785,0.6252181449605584
DMS_sub_430,CUX1_HUMAN_Beltran_2025_PF02376_941,24802,2.7223368707939737,Medium,1,68,68,1272,0.4070474535294704,0.3969997622062052,0.3865785756436365,0.30488406022504216,0.3400136769401186,0.3365953242271109,0.3225434628315882,0.12394931056660706,0.26224676731507984,0.380734774350159,0.38692829105063636,0.34740274517659125,0.3003333092370225,0.3432284421372281,0.34122577307672575,0.35581739150908126,0.3653560107946346,0.42951088166576645,0.11469489300132304,0.45427503918604845
DMS_sub_431,RSP5_YEAST_Beltran_2025_PF00397_324,178748,72.7890889718803,Medium,1,43,43,774,0.3883241373309218,0.5120559225478652,0.7752969109700009,0.6929982560323135,0.7516589496662652,0.7323472158935905,0.7692132218048044,0.7006488362064643,0.7075667105650928,0.672102941647443,0.572487119192476,0.7651261457020141,0.7664527904291726,0.7022330158890396,0.7023528327101182,0.6780806327066891,0.7357102706086132,0.7598494018528353,0.6278599274656956,0.7774831482602121
DMS_sub_432,THO1_YEAST_Beltran_2025_PF02037_1,25936,55.51100866036128,Medium,1,49,49,915,0.4606937566469445,0.5701677181788863,0.6407820681238453,0.5824941849199375,0.6734488668484905,0.6216538828799612,0.6488111296144494,0.5310297120867666,0.5682414467922328,0.6671344159535502,0.672594113912441,0.6487977050778114,0.671193450705869,0.6193598136746089,0.592095644544961,0.5861609788351292,0.6068412479898267,0.7034277880006442,0.6421311616390967,0.6830559118266378
DMS_sub_433,CCNF_HUMAN_Beltran_2025_PF00646_28,7922,20.10884054159893,Medium,1,53,53,995,0.42361699322671204,0.40265241991227135,0.5308312123333712,0.3810598931214571,0.6344533201002954,0.45698171740600085,0.5511643745548095,0.4599896766320474,0.4888953078998945,0.4716198243370116,0.3763001497061335,0.5748436301788783,0.5323940620461166,0.4123201713908701,0.5097413080498041,0.49173030394996653,0.45754134483340064,0.5231568408319155,0.5355218437283732,0.624982700281285
DMS_sub_434,CSPB_BACCL_Beltran_2025_PF00313_1,83445,94.96817515900348,Medium,1,66,66,1213,0.6150792553146237,0.6395842440904898,0.7538175204026378,0.6873705214018349,0.6961362522388543,0.6862787630809082,0.7126717465801258,0.5902753415736686,0.6552754134232875,0.6721119382538309,0.39814091946753616,0.7006114926172639,0.7129406182926892,0.7249089752011721,0.7109518672317474,0.7064675836681669,0.6964383163633161,0.6969276981832306,0.6506562048645993,0.7441421799869231
DMS_sub_435,SOX3_HUMAN_Beltran_2025_PF00505_140,87663,76.30180695353138,Medium,1,68,68,1120,0.3153355767157484,0.28962329642215245,0.2767198388733278,0.3601574276096648,0.3813950823861988,0.26465978294170833,0.3634508260603231,0.44728283321182416,0.41537667016957497,0.5107724236383869,0.420969577097007,0.25882823651041875,0.3453985982787913,0.2932136208137759,0.3636064540887845,0.3796696744381522,0.4534633547976794,0.4701626404904594,0.5260769664798938,0.3773874175268809
DMS_sub_436,KDM5C_HUMAN_Beltran_2025_PF00628_319,150600,83.31834666641299,Medium,1,55,55,947,0.5691104377437154,0.5804281671108669,0.6910839925140796,0.5119039337214815,0.5976378538135606,0.5733062017061028,0.5484147920530792,0.5445105612978233,0.6047672083981801,0.5738856148536614,0.5538070388088786,0.5284591723353522,0.6172632230994134,0.5629745150855292,0.5610597312214538,0.5572449694920444,0.6079160656052964,0.5706508820274864,0.5100357962648838,0.6103058290083082
DMS_sub_437,RL35_HUMAN_Beltran_2025_PF00831_9,26784,75.01605640696005,Medium,1,55,55,1024,0.1135223352119538,0.14275487471377551,0.21234099515981322,0.1298783840569344,0.14372335669837635,0.18204366636047414,0.1928397467992275,0.11471248927115371,0.12853468546598953,0.19024068378513695,0.179956894624848,0.117503654513268,0.1407010410912048,0.19946499259087225,0.2777900364780774,0.2970736736463772,0.16934883148968038,0.236435876645852,0.11834557837422215,0.25872694507429317
DMS_sub_438,CRBB2_HUMAN_Beltran_2025_PF00030_106,49945,13.209954271896493,Medium,1,84,84,1309,0.5169240399758145,0.46472544701125096,0.5282948112876522,0.46899008999799646,0.49998495014269045,0.4825001550175264,0.49959902068016643,0.36671697624067034,0.47519133207828995,0.46164308992115266,0.34915080564580975,0.5398533650617042,0.4990229041975679,0.4996085289733953,0.53449730381513,0.49762379980264637,0.5191584774241241,0.5145801507719742,0.3954030133177024,0.50638325096999
DMS_sub_439,NR4A2_HUMAN_Beltran_2025_PF00105_260,103767,41.56079445748715,Medium,1,77,77,981,0.39759026688020377,0.3585565467876887,0.4059300090014652,0.36538055041318945,0.43793421212282885,0.32995828991681475,0.354755334084173,0.3156879724013084,0.37664895365125145,0.418017270069676,0.36515473552186883,0.2197634068663613,0.4203667465556571,0.345166056256856,0.3710548907599975,0.36795790095079595,0.41384002594999986,0.41688047123458094,0.32533780135547913,0.39284587115596026
DMS_sub_440,CBX5_HUMAN_Beltran_2025_PF00385_21,36459,90.73518842211628,Medium,1,49,49,917,0.5071144333464256,0.4895178716833219,0.6332397859360652,0.6075374493790995,0.5938741865386882,0.5600518391318492,0.6566629822015814,0.34966652910891094,0.4884259155060301,0.6169573479128317,0.47081091806239056,0.5604362370763908,0.6425923217149268,0.5662019787199465,0.6579785567158905,0.6636774861981763,0.5773014780292114,0.6515683291743237,0.47194610996816183,0.6824616332215796
DMS_sub_441,NEDD4_HUMAN_Beltran_2025_PF00397_836,159293,52.37679739552325,Medium,1,46,46,852,0.3760696753149975,0.5020164631788488,0.6286833012504356,0.579624042035803,0.736762640831634,0.6038194929489148,0.7114161821139607,0.6820066926646564,0.6625843948847161,0.685610425064991,0.5822373582564371,0.6766813002777133,0.7193012615486805,0.5588297587711174,0.6862971817151763,0.6755854141300415,0.6784763212003148,0.72177222364115,0.6520550712620917,0.6862154199919568
DMS_sub_442,YAP1_HUMAN_Beltran_2025_PF00397_162,47532,49.5106965779078,Medium,1,50,50,928,0.23351981457688123,0.40933206666557614,0.709738413240736,0.6447954514352979,0.7025253347404294,0.7065144353907729,0.6758912245330535,0.6051538855592481,0.6328118680321476,0.6030351105279368,0.49040043352855417,0.6900407314234568,0.7108516394439702,0.6503820064473199,0.6652624685283587,0.6531025889401098,0.6323190323537579,0.6386504807502693,0.5906771473630058,0.6684949682516139
DMS_sub_443,YAP1_HUMAN_Beltran_2025_PF00397_165,103378,74.19037363077025,Medium,1,46,46,845,0.20662189487503896,0.34488104503427996,0.7044238640042357,0.6162061113962163,0.6578865364472186,0.6327416689293848,0.6528076658196346,0.5450294970196888,0.5656057832554869,0.6103832152545775,0.5054654346334211,0.685129487393937,0.6640035701848198,0.6304745182498283,0.6626297513077963,0.6607521753072801,0.6159546880556585,0.6666417242617477,0.5365762707849536,0.675182005977763
DMS_sub_444,YAP1_HUMAN_Beltran_2025_PF00397_226,150664,47.94670889938331,Medium,1,47,47,878,0.3562657793923746,0.5162444641615238,0.6362328449928262,0.6399195056133534,0.6238493945153754,0.5919389013426322,0.6388662094413812,0.5152954684006118,0.546888520530426,0.45152286988306195,0.34869207636196015,0.5351915591881145,0.6489069095809578,0.5744641203232395,0.5289363355297128,0.5152410208834994,0.5789257838346421,0.5258282965264227,0.47405316736219555,0.6293234773214963
DMS_sub_445,TISD_HUMAN_Beltran_2025_PF00642_193,22849,76.12688622009752,Medium,1,24,24,446,0.5332154022387231,0.49562992643730946,0.555755489224108,0.48542186654078195,0.5492540755572073,0.5228848865721851,0.5590925614508033,0.4401509805042129,0.5784133858920067,0.5494050290088303,0.4056268710670184,0.43353134701946394,0.546844230849218,0.5116660453907689,0.5446366042507058,0.5236773397024147,0.5579821172317319,0.5088526616893285,0.5418769695553534,0.5840817659285126
DMS_sub_446,SOX2_HUMAN_Beltran_2025_PF00505_42,98761,80.78145861020205,Medium,1,68,68,1232,0.3080680289405315,0.2529917853860115,0.28458726997033734,0.3361792775642414,0.3600588713991265,0.24998126196157228,0.3554457687009704,0.45067048395895043,0.4184928959813778,0.549448299461641,0.43458312492423323,0.2625907987269292,0.3372689090327253,0.28547359838265807,0.3710758379326453,0.37432941914047413,0.4497816609995178,0.47548439648491964,0.4807930610049829,0.3717508265410789
DMS_sub_447,PO3F4_HUMAN_Beltran_2025_PF00046_280,51381,22.68060444379489,Medium,1,56,56,1029,0.4389021926570301,0.35932117336600866,0.38857739147048953,0.33662749249923835,0.39676854454726784,0.39536734869904405,0.4204426458707672,0.4662432061940764,0.4937634221060348,0.6659812364213784,0.5713667346815817,0.35574983874412097,0.3973319313332803,0.41552465003449807,0.5187396305292102,0.5368350264017828,0.5663798960419651,0.5227387452517929,0.5208362095878256,0.4669083823279019
DMS_sub_448,RBP2_HUMAN_Beltran_2025_PF00641_1414,28027,51.19888995692369,Medium,1,30,30,360,0.33870450415628356,0.33125599279839574,0.4932173409896581,0.3716384128478358,0.3875657476780942,0.314742263228296,0.42700380918577047,0.3325696957538252,0.37349825230132944,0.4824129301409219,0.4172794543167771,0.4887445119175302,0.4239916974668015,0.36463941479584727,0.41053891876737736,0.42882043842930884,0.4196432311660414,0.4476510627700462,0.4103125795723732,0.3924231139431024
DMS_sub_449,RBP2_HUMAN_Beltran_2025_PF00641_1478,27492,40.27951908512432,Medium,1,31,31,571,0.26712770454767304,0.2343544832237552,0.3557582318993108,0.25049371312621377,0.30015166877550503,0.3250394339196463,0.29572865147572486,0.3139308382648782,0.34847793003383376,0.2152983066339136,0.1643952876324523,0.2513366253987509,0.34696549648158087,0.30385834636659564,0.2707006607550436,0.25338702223207704,0.2463306843196452,0.2245562517591233,0.3260331428180999,0.27748679009453414
DMS_sub_450,MXI1_HUMAN_Beltran_2025_PF00010_70,14216,6.489590431629596,Medium,1,51,51,939,0.1910795597281737,0.14511314127925629,0.1917136050343127,0.2697170903896852,0.16814082150550072,0.2522738944702702,0.28298260154521754,0.2313105499696083,0.2779120300516027,0.12643907343473984,0.12586656523262593,0.24115962657782158,0.24841937697006164,0.2738474283498377,0.19232220306085665,0.18482882565440575,0.2622952757399673,0.23183986350346,0.2672858852675474,0.2718556443824136
DMS_sub_451,BLK_HUMAN_Beltran_2025_PF00018_59,72972,40.47494872542032,Medium,1,59,59,1090,0.4104909069116885,0.5030459810128941,0.5434871471483275,0.5938142597879938,0.6410066343072249,0.5313937798081279,0.5600344734501539,0.5481269632593331,0.5470678216048668,0.7314815247452424,0.6509134277310523,0.6852254126752189,0.600600053323793,0.520753217222304,0.6274042509880832,0.6448079114637951,0.5290435015170685,0.6768819581720613,0.5650213204247188,0.6990149544002288
DMS_sub_452,ZNF81_HUMAN_Beltran_2025_PF00096_331,536441,44.238389948864985,Medium,1,22,22,397,0.27970114844351757,0.2827678297171377,0.23766198318104423,0.2333620625837377,0.3178262505566533,0.29681727898035426,0.39898388975639215,0.3277694863140986,0.2995996699780101,0.35076803757739927,0.34182802417553,0.3297159026181975,0.2915643019309969,0.24302128942119666,0.2778135774667552,0.3083945028554727,0.28955569089394056,0.33402476346906873,0.37209327302108597,0.3508986980398981
DMS_sub_453,ZNF81_HUMAN_Beltran_2025_PF00096_555,535089,43.16989280052594,Medium,1,22,22,415,0.2858087418986187,0.2880409177393931,0.35718000075363854,0.2684764140172731,0.41021980900189386,0.3515220077191508,0.4471459416260359,0.38125495292205613,0.35426925091671035,0.40338679131240684,0.5107302118171684,0.3694419819747217,0.36179164819814374,0.3554898945039885,0.36024197122939927,0.3568440988032397,0.42868537562577885,0.42268561757557577,0.3732337376260897,0.42820220186863334
DMS_sub_454,SMCA4_HUMAN_Beltran_2025_PF07533_612,24077,10.803809668500152,Medium,1,43,43,605,0.355021311460621,0.36228414890750327,0.528874875781801,0.4173841150307513,0.33273777103562263,0.38728489457187976,0.48643847152894915,0.11016701303786695,0.3882689924285687,0.3773096237726524,0.33764496882442485,0.4659143048153632,0.43921679918112994,0.4161188514344799,0.47683368151085576,0.4694432430900483,0.47941964915062646,0.5037936234591422,0.19959429294132713,0.3926934630156713
